date,demand,temperature
2020-06-12 09:00:00,13663,15.0
2020-06-12 10:00:00,13708,15.8
2020-06-12 11:00:00,13701,16.4
2020-06-12 12:00:00,13692,16.9
2020-06-12 13:00:00,13730,18.0
2020-06-12 14:00:00,13636,18.2
2020-06-12 15:00:00,13890,18.2
2020-06-12 16:00:00,14417,17.7
2020-06-12 17:00:00,14551,17.1
2020-06-12 18:00:00,14537,16.1
2020-06-12 19:00:00,14295,16.2
2020-06-12 20:00:00,14141,14.7
2020-06-12 21:00:00,13584,13.4
2020-06-12 22:00:00,12651,12.4
2020-06-12 23:00:00,11866,11.9
2020-06-13 00:00:00,11412,11.2
2020-06-13 01:00:00,11035,10.8
2020-06-13 02:00:00,10829,10.4
2020-06-13 03:00:00,10770,9.9
2020-06-13 04:00:00,10755,10.4
2020-06-13 05:00:00,10904,10.4
2020-06-13 06:00:00,11248,10.7
2020-06-13 07:00:00,11624,11.5
2020-06-13 08:00:00,11720,12.6
2020-06-13 09:00:00,11814,13.8
2020-06-13 10:00:00,11967,14.9
2020-06-13 11:00:00,11814,15.9
2020-06-13 12:00:00,11718,16.4
2020-06-13 13:00:00,11644,15.8
2020-06-13 14:00:00,11680,16.2
2020-06-13 15:00:00,12088,17.1
2020-06-13 16:00:00,12820,16.8
2020-06-13 17:00:00,13283,16.9
2020-06-13 18:00:00,13361,15.9
2020-06-13 19:00:00,13138,15.1
2020-06-13 20:00:00,13278,14.1
2020-06-13 21:00:00,12880,14.0
2020-06-13 22:00:00,12071,12.8
2020-06-13 23:00:00,11359,12.3
2020-06-14 00:00:00,11111,12.1
2020-06-14 01:00:00,10645,12.0
2020-06-14 02:00:00,10378,11.2
2020-06-14 03:00:00,10372,10.5
2020-06-14 04:00:00,10340,10.7
2020-06-14 05:00:00,10343,10.8
2020-06-14 06:00:00,10609,11.1
2020-06-14 07:00:00,10821,12.5
2020-06-14 08:00:00,10884,14.3
2020-06-14 09:00:00,11025,15.2
2020-06-14 10:00:00,11579,16.2
2020-06-14 11:00:00,11724,16.2
2020-06-14 12:00:00,11549,16.4
2020-06-14 13:00:00,11524,16.1
2020-06-14 14:00:00,11648,17.1
2020-06-14 15:00:00,12156,16.7
2020-06-14 16:00:00,12924,17.1
2020-06-14 17:00:00,13369,16.4
2020-06-14 18:00:00,13596,16.7
2020-06-14 19:00:00,13579,16.4
2020-06-14 20:00:00,13615,15.7
2020-06-14 21:00:00,13125,15.2
2020-06-14 22:00:00,12367,14.5
2020-06-14 23:00:00,11686,13.1
2020-06-15 00:00:00,11289,12.8
2020-06-15 01:00:00,11050,13.6
2020-06-15 02:00:00,10866,13.2
2020-06-15 03:00:00,10893,12.8
2020-06-15 04:00:00,11118,12.7
2020-06-15 05:00:00,11835,12.3
2020-06-15 06:00:00,12828,12.7
2020-06-15 07:00:00,13335,14.8
2020-06-15 08:00:00,13375,17.3
2020-06-15 09:00:00,13438,18.5
2020-06-15 10:00:00,13634,19.2
2020-06-15 11:00:00,13835,18.8
2020-06-15 12:00:00,13945,18.6
2020-06-15 13:00:00,14007,19.7
2020-06-15 14:00:00,14093,19.7
2020-06-15 15:00:00,14586,20.3
2020-06-15 16:00:00,15377,20.2
2020-06-15 17:00:00,15788,20.0
2020-06-15 18:00:00,16124,19.3
2020-06-15 19:00:00,15632,18.6
2020-06-15 20:00:00,15337,17.6
2020-06-15 21:00:00,14583,16.4
2020-06-15 22:00:00,13495,15.3
2020-06-15 23:00:00,12591,15.5
2020-06-16 00:00:00,12018,14.1
2020-06-16 01:00:00,11733,14.0
2020-06-16 02:00:00,11548,13.7
2020-06-16 03:00:00,11545,13.0
2020-06-16 04:00:00,11790,12.8
2020-06-16 05:00:00,12356,12.3
2020-06-16 06:00:00,13225,15.1
2020-06-16 07:00:00,13636,17.0
2020-06-16 08:00:00,13958,19.5
2020-06-16 09:00:00,14160,19.8
2020-06-16 10:00:00,14401,21.2
2020-06-16 11:00:00,14683,21.2
2020-06-16 12:00:00,14912,21.2
2020-06-16 13:00:00,15072,21.6
2020-06-16 14:00:00,15288,22.1
2020-06-16 15:00:00,15909,23.3
2020-06-16 16:00:00,16659,23.6
2020-06-16 17:00:00,17031,22.9
2020-06-16 18:00:00,17320,21.2
2020-06-16 19:00:00,16817,20.4
2020-06-16 20:00:00,16351,19.3
2020-06-16 21:00:00,15404,18.3
2020-06-16 22:00:00,14075,17.2
2020-06-16 23:00:00,13045,16.6
2020-06-17 00:00:00,12450,15.8
2020-06-17 01:00:00,12009,14.9
2020-06-17 02:00:00,11703,15.2
2020-06-17 03:00:00,11654,15.5
2020-06-17 04:00:00,11827,14.5
2020-06-17 05:00:00,12406,15.9
2020-06-17 06:00:00,13341,16.0
2020-06-17 07:00:00,13893,18.4
2020-06-17 08:00:00,14573,20.7
2020-06-17 09:00:00,15058,21.4
2020-06-17 10:00:00,15469,21.9
2020-06-17 11:00:00,15834,22.5
2020-06-17 12:00:00,16251,23.4
2020-06-17 13:00:00,16513,24.0
2020-06-17 14:00:00,16869,25.2
2020-06-17 15:00:00,17647,26.3
2020-06-17 16:00:00,18563,26.8
2020-06-17 17:00:00,19003,24.9
2020-06-17 18:00:00,19107,22.5
2020-06-17 19:00:00,18544,21.9
2020-06-17 20:00:00,17546,21.0
2020-06-17 21:00:00,16476,19.2
2020-06-17 22:00:00,15145,18.5
2020-06-17 23:00:00,13979,18.0
2020-06-18 00:00:00,13146,17.5
2020-06-18 01:00:00,12724,17.5
2020-06-18 02:00:00,12263,17.7
2020-06-18 03:00:00,11977,18.6
2020-06-18 04:00:00,12056,17.9
2020-06-18 05:00:00,12576,16.9
2020-06-18 06:00:00,13810,18.1
2020-06-18 07:00:00,14878,20.4
2020-06-18 08:00:00,15758,22.5
2020-06-18 09:00:00,16195,23.6
2020-06-18 10:00:00,16949,24.1
2020-06-18 11:00:00,17517,24.6
2020-06-18 12:00:00,17933,26.3
2020-06-18 13:00:00,18123,27.1
2020-06-18 14:00:00,18387,26.4
2020-06-18 15:00:00,18899,28.4
2020-06-18 16:00:00,19562,28.3
2020-06-18 17:00:00,19794,26.9
2020-06-18 18:00:00,19623,26.2
2020-06-18 19:00:00,19127,26.2
2020-06-18 20:00:00,18692,25.5
2020-06-18 21:00:00,17565,24.2
2020-06-18 22:00:00,16061,23.1
2020-06-18 23:00:00,14734,23.2
2020-06-19 00:00:00,13835,22.9
2020-06-19 01:00:00,13355,22.3
2020-06-19 02:00:00,12758,21.0
2020-06-19 03:00:00,12723,19.5
2020-06-19 04:00:00,12826,20.0
2020-06-19 05:00:00,13486,19.0
2020-06-19 06:00:00,14816,19.9
2020-06-19 07:00:00,15936,21.4
2020-06-19 08:00:00,16950,23.8
2020-06-19 09:00:00,17870,24.3
2020-06-19 10:00:00,18750,26.2
2020-06-19 11:00:00,19329,26.5
2020-06-19 12:00:00,19566,27.4
2020-06-19 13:00:00,19664,27.6
2020-06-19 14:00:00,19566,28.1
2020-06-19 15:00:00,19873,28.7
2020-06-19 16:00:00,19919,27.6
2020-06-19 17:00:00,19885,25.4
2020-06-19 18:00:00,19675,25.3
2020-06-19 19:00:00,19116,25.2
2020-06-19 20:00:00,18728,23.6
2020-06-19 21:00:00,17882,23.3
2020-06-19 22:00:00,16546,22.4
2020-06-19 23:00:00,15109,22.1
2020-06-20 00:00:00,14204,21.4
2020-06-20 01:00:00,13524,20.9
2020-06-20 02:00:00,13005,20.6
2020-06-20 03:00:00,12610,20.4
2020-06-20 04:00:00,12337,20.3
2020-06-20 05:00:00,12371,19.9
2020-06-20 06:00:00,13140,21.3
2020-06-20 07:00:00,14359,22.9
2020-06-20 08:00:00,15751,25.6
2020-06-20 09:00:00,16980,26.7
2020-06-20 10:00:00,17831,27.2
2020-06-20 11:00:00,18370,28.4
2020-06-20 12:00:00,18526,28.9
2020-06-20 13:00:00,18859,29.3
2020-06-20 14:00:00,18996,30.0
2020-06-20 15:00:00,19478,30.5
2020-06-20 16:00:00,19843,29.9
2020-06-20 17:00:00,19957,29.2
2020-06-20 18:00:00,19622,28.5
2020-06-20 19:00:00,19122,27.2
2020-06-20 20:00:00,18698,25.9
2020-06-20 21:00:00,17919,25.3
2020-06-20 22:00:00,16505,24.5
2020-06-20 23:00:00,15029,23.4
2020-06-21 00:00:00,14007,22.5
2020-06-21 01:00:00,13361,22.6
2020-06-21 02:00:00,12810,21.1
2020-06-21 03:00:00,12394,21.0
2020-06-21 04:00:00,12097,20.9
2020-06-21 05:00:00,12142,20.5
2020-06-21 06:00:00,13112,20.9
2020-06-21 07:00:00,14603,23.2
2020-06-21 08:00:00,15924,25.1
2020-06-21 09:00:00,17083,26.1
2020-06-21 10:00:00,17784,26.5
2020-06-21 11:00:00,18450,27.7
2020-06-21 12:00:00,18925,28.0
2020-06-21 13:00:00,19094,28.7
2020-06-21 14:00:00,19320,28.9
2020-06-21 15:00:00,19596,28.0
2020-06-21 16:00:00,19904,27.4
2020-06-21 17:00:00,19660,27.6
2020-06-21 18:00:00,19421,28.0
2020-06-21 19:00:00,19091,27.0
2020-06-21 20:00:00,19007,26.8
2020-06-21 21:00:00,18265,25.7
2020-06-21 22:00:00,16979,24.8
2020-06-21 23:00:00,15774,23.9
2020-06-22 00:00:00,14807,23.3
2020-06-22 01:00:00,14147,22.3
2020-06-22 02:00:00,13700,22.3
2020-06-22 03:00:00,13566,21.8
2020-06-22 04:00:00,13691,21.1
2020-06-22 05:00:00,14471,21.1
2020-06-22 06:00:00,15771,22.3
2020-06-22 07:00:00,16980,23.8
2020-06-22 08:00:00,17700,24.1
2020-06-22 09:00:00,18489,24.5
2020-06-22 10:00:00,19484,26.5
2020-06-22 11:00:00,20144,28.8
2020-06-22 12:00:00,20447,28.7
2020-06-22 13:00:00,20504,27.0
2020-06-22 14:00:00,20228,28.7
2020-06-22 15:00:00,20632,30.0
2020-06-22 16:00:00,20442,28.4
2020-06-22 17:00:00,20220,28.2
2020-06-22 18:00:00,19971,25.4
2020-06-22 19:00:00,19732,24.8
2020-06-22 20:00:00,19403,23.5
2020-06-22 21:00:00,18369,23.0
2020-06-22 22:00:00,16902,23.4
2020-06-22 23:00:00,15586,23.1
2020-06-23 00:00:00,14557,22.7
2020-06-23 01:00:00,14032,22.1
2020-06-23 02:00:00,13617,21.9
2020-06-23 03:00:00,13401,21.4
2020-06-23 04:00:00,13547,21.4
2020-06-23 05:00:00,14341,21.4
2020-06-23 06:00:00,15524,21.2
2020-06-23 07:00:00,16863,21.8
2020-06-23 08:00:00,18093,22.8
2020-06-23 09:00:00,18439,23.3
2020-06-23 10:00:00,18655,24.5
2020-06-23 11:00:00,18995,23.9
2020-06-23 12:00:00,18763,22.5
2020-06-23 13:00:00,18649,22.4
2020-06-23 14:00:00,18579,22.7
2020-06-23 15:00:00,18566,22.3
2020-06-23 16:00:00,18655,20.9
2020-06-23 17:00:00,18494,21.5
2020-06-23 18:00:00,18324,22.4
2020-06-23 19:00:00,17788,22.5
2020-06-23 20:00:00,17301,22.2
2020-06-23 21:00:00,16007,21.2
2020-06-23 22:00:00,14580,19.5
2020-06-23 23:00:00,13479,19.0
2020-06-24 00:00:00,12779,19.1
2020-06-24 01:00:00,12322,18.9
2020-06-24 02:00:00,12178,18.3
2020-06-24 03:00:00,12071,17.7
2020-06-24 04:00:00,12247,17.4
2020-06-24 05:00:00,12811,17.3
2020-06-24 06:00:00,13703,17.3
2020-06-24 07:00:00,14233,17.4
2020-06-24 08:00:00,14581,18.0
2020-06-24 09:00:00,14888,18.4
2020-06-24 10:00:00,15115,19.1
2020-06-24 11:00:00,15273,19.3
2020-06-24 12:00:00,15350,19.9
2020-06-24 13:00:00,15366,21.2
2020-06-24 14:00:00,15416,21.2
2020-06-24 15:00:00,15526,21.3
2020-06-24 16:00:00,15933,22.7
2020-06-24 17:00:00,15929,22.1
2020-06-24 18:00:00,15807,21.4
2020-06-24 19:00:00,15607,21.2
2020-06-24 20:00:00,15271,18.3
2020-06-24 21:00:00,14595,18.0
2020-06-24 22:00:00,13503,17.7
2020-06-24 23:00:00,12797,17.5
2020-06-25 00:00:00,12191,17.2
2020-06-25 01:00:00,11663,17.6
2020-06-25 02:00:00,11529,17.2
2020-06-25 03:00:00,11498,16.0
2020-06-25 04:00:00,11811,14.4
2020-06-25 05:00:00,12455,13.6
2020-06-25 06:00:00,13403,14.6
2020-06-25 07:00:00,13961,17.4
2020-06-25 08:00:00,14496,19.3
2020-06-25 09:00:00,14835,18.7
2020-06-25 10:00:00,15028,19.5
2020-06-25 11:00:00,15283,21.0
2020-06-25 12:00:00,15672,23.9
2020-06-25 13:00:00,15839,25.1
2020-06-25 14:00:00,16050,24.7
2020-06-25 15:00:00,16407,23.0
2020-06-25 16:00:00,16941,23.0
2020-06-25 17:00:00,17159,23.0
2020-06-25 18:00:00,17447,23.4
2020-06-25 19:00:00,17089,24.8
2020-06-25 20:00:00,16611,23.2
2020-06-25 21:00:00,15800,20.6
2020-06-25 22:00:00,14462,19.5
2020-06-25 23:00:00,13340,18.4
2020-06-26 00:00:00,12620,18.4
2020-06-26 01:00:00,12129,18.4
2020-06-26 02:00:00,11857,18.3
2020-06-26 03:00:00,11826,18.2
2020-06-26 04:00:00,11991,17.4
2020-06-26 05:00:00,12631,16.8
2020-06-26 06:00:00,13721,16.8
2020-06-26 07:00:00,14609,19.9
2020-06-26 08:00:00,15386,23.4
2020-06-26 09:00:00,15845,23.4
2020-06-26 10:00:00,16356,26.2
2020-06-26 11:00:00,16881,28.4
2020-06-26 12:00:00,17275,27.5
2020-06-26 13:00:00,17593,28.5
2020-06-26 14:00:00,17849,29.0
2020-06-26 15:00:00,18113,30.1
2020-06-26 16:00:00,18467,28.9
2020-06-26 17:00:00,18850,25.8
2020-06-26 18:00:00,18845,25.4
2020-06-26 19:00:00,17994,23.4
2020-06-26 20:00:00,17359,23.2
2020-06-26 21:00:00,16442,22.7
2020-06-26 22:00:00,15188,21.5
2020-06-26 23:00:00,13911,21.1
2020-06-27 00:00:00,13151,20.2
2020-06-27 01:00:00,12605,19.6
2020-06-27 02:00:00,12369,20.2
2020-06-27 03:00:00,12407,20.3
2020-06-27 04:00:00,12358,18.3
2020-06-27 05:00:00,12474,18.4
2020-06-27 06:00:00,12942,19.1
2020-06-27 07:00:00,13560,20.4
2020-06-27 08:00:00,14467,21.4
2020-06-27 09:00:00,15613,23.4
2020-06-27 10:00:00,16410,22.7
2020-06-27 11:00:00,16758,26.4
2020-06-27 12:00:00,16791,25.9
2020-06-27 13:00:00,17003,26.2
2020-06-27 14:00:00,17415,29.4
2020-06-27 15:00:00,17991,29.6
2020-06-27 16:00:00,18501,29.2
2020-06-27 17:00:00,18548,28.4
2020-06-27 18:00:00,18267,28.0
2020-06-27 19:00:00,17713,27.6
2020-06-27 20:00:00,17341,26.4
2020-06-27 21:00:00,16583,26.2
2020-06-27 22:00:00,15177,22.9
2020-06-27 23:00:00,14125,21.8
2020-06-28 00:00:00,13297,21.8
2020-06-28 01:00:00,12716,20.8
2020-06-28 02:00:00,12233,19.8
2020-06-28 03:00:00,11910,19.5
2020-06-28 04:00:00,11662,19.0
2020-06-28 05:00:00,11676,18.6
2020-06-28 06:00:00,12325,18.7
2020-06-28 07:00:00,13231,20.2
2020-06-28 08:00:00,14128,22.0
2020-06-28 09:00:00,15132,23.7
2020-06-28 10:00:00,15894,25.9
2020-06-28 11:00:00,16466,26.5
2020-06-28 12:00:00,16853,27.8
2020-06-28 13:00:00,17116,28.3
2020-06-28 14:00:00,17399,28.7
2020-06-28 15:00:00,17978,28.6
2020-06-28 16:00:00,18723,27.8
2020-06-28 17:00:00,19312,28.5
2020-06-28 18:00:00,19206,27.8
2020-06-28 19:00:00,18545,26.9
2020-06-28 20:00:00,17855,25.5
2020-06-28 21:00:00,16954,24.6
2020-06-28 22:00:00,15512,23.5
2020-06-28 23:00:00,14240,22.5
2020-06-29 00:00:00,13613,22.7
2020-06-29 01:00:00,12740,21.6
2020-06-29 02:00:00,12352,21.2
2020-06-29 03:00:00,12325,20.8
2020-06-29 04:00:00,12489,20.8
2020-06-29 05:00:00,13306,20.7
2020-06-29 06:00:00,14615,20.9
2020-06-29 07:00:00,15894,23.0
2020-06-29 08:00:00,17046,26.0
2020-06-29 09:00:00,18019,27.6
2020-06-29 10:00:00,18876,28.4
2020-06-29 11:00:00,19477,27.4
2020-06-29 12:00:00,19815,28.3
2020-06-29 13:00:00,20195,29.7
2020-06-29 14:00:00,20474,28.5
2020-06-29 15:00:00,20811,28.4
2020-06-29 16:00:00,21257,28.4
2020-06-29 17:00:00,21292,28.7
2020-06-29 18:00:00,21088,28.7
2020-06-29 19:00:00,20391,28.8
2020-06-29 20:00:00,19546,28.4
2020-06-29 21:00:00,18504,27.2
2020-06-29 22:00:00,16978,25.5
2020-06-29 23:00:00,15500,25.2
2020-06-30 00:00:00,14494,21.9
2020-06-30 01:00:00,13698,22.0
2020-06-30 02:00:00,13199,21.7
2020-06-30 03:00:00,12970,21.4
2020-06-30 04:00:00,13323,21.2
2020-06-30 05:00:00,13762,20.3
2020-06-30 06:00:00,15048,21.1
2020-06-30 07:00:00,16426,22.5
2020-06-30 08:00:00,17386,23.8
2020-06-30 09:00:00,18166,23.9
2020-06-30 10:00:00,18715,24.5
2020-06-30 11:00:00,18993,23.9
2020-06-30 12:00:00,19288,24.5
2020-06-30 13:00:00,19412,25.0
2020-06-30 14:00:00,19710,25.8
2020-06-30 15:00:00,20244,26.3
2020-06-30 16:00:00,20723,25.5
2020-06-30 17:00:00,20597,25.7
2020-06-30 18:00:00,20200,24.4
2020-06-30 19:00:00,19398,24.1
2020-06-30 20:00:00,18810,23.7
2020-06-30 21:00:00,17792,23.1
2020-06-30 22:00:00,16365,22.6
2020-06-30 23:00:00,15198,21.8
2020-07-01 00:00:00,14250,20.9
2020-07-01 01:00:00,13463,21.0
2020-07-01 02:00:00,12932,20.2
2020-07-01 03:00:00,12665,20.0
2020-07-01 04:00:00,12566,19.8
2020-07-01 05:00:00,12740,19.7
2020-07-01 06:00:00,13742,21.7
2020-07-01 07:00:00,15220,23.0
2020-07-01 08:00:00,16202,24.9
2020-07-01 09:00:00,17082,25.2
2020-07-01 10:00:00,17882,25.7
2020-07-01 11:00:00,18340,25.7
2020-07-01 12:00:00,18740,27.4
2020-07-01 13:00:00,18857,26.4
2020-07-01 14:00:00,19008,28.3
2020-07-01 15:00:00,19572,27.5
2020-07-01 16:00:00,20102,28.2
2020-07-01 17:00:00,20280,27.7
2020-07-01 18:00:00,20138,27.8
2020-07-01 19:00:00,19455,27.6
2020-07-01 20:00:00,19047,28.4
2020-07-01 21:00:00,18234,26.7
2020-07-01 22:00:00,16883,25.9
2020-07-01 23:00:00,15520,25.0
2020-07-02 00:00:00,14425,24.4
2020-07-02 01:00:00,13659,24.0
2020-07-02 02:00:00,13264,24.2
2020-07-02 03:00:00,13118,24.2
2020-07-02 04:00:00,13237,23.8
2020-07-02 05:00:00,13799,23.5
2020-07-02 06:00:00,15125,23.9
2020-07-02 07:00:00,16883,25.9
2020-07-02 08:00:00,18256,28.4
2020-07-02 09:00:00,19251,29.7
2020-07-02 10:00:00,20075,31.4
2020-07-02 11:00:00,20942,33.7
2020-07-02 12:00:00,21480,33.8
2020-07-02 13:00:00,21502,34.3
2020-07-02 14:00:00,21861,34.9
2020-07-02 15:00:00,22150,34.9
2020-07-02 16:00:00,22457,34.8
2020-07-02 17:00:00,22315,33.9
2020-07-02 18:00:00,22050,32.5
2020-07-02 19:00:00,21431,31.5
2020-07-02 20:00:00,20818,30.6
2020-07-02 21:00:00,19613,29.9
2020-07-02 22:00:00,17762,27.9
2020-07-02 23:00:00,16221,26.8
2020-07-03 00:00:00,15188,25.6
2020-07-03 01:00:00,14406,24.5
2020-07-03 02:00:00,13820,23.3
2020-07-03 03:00:00,13655,22.5
2020-07-03 04:00:00,13754,22.7
2020-07-03 05:00:00,14252,23.3
2020-07-03 06:00:00,15541,23.7
2020-07-03 07:00:00,16895,24.3
2020-07-03 08:00:00,18027,26.5
2020-07-03 09:00:00,19102,28.3
2020-07-03 10:00:00,19746,30.3
2020-07-03 11:00:00,20466,30.3
2020-07-03 12:00:00,20822,31.2
2020-07-03 13:00:00,21161,31.5
2020-07-03 14:00:00,21397,32.0
2020-07-03 15:00:00,21862,32.2
2020-07-03 16:00:00,22433,32.4
2020-07-03 17:00:00,22522,31.6
2020-07-03 18:00:00,22306,30.7
2020-07-03 19:00:00,21079,29.3
2020-07-03 20:00:00,20380,28.1
2020-07-03 21:00:00,19105,27.1
2020-07-03 22:00:00,17678,26.3
2020-07-03 23:00:00,16360,25.5
2020-07-04 00:00:00,15367,24.6
2020-07-04 01:00:00,14483,24.0
2020-07-04 02:00:00,13852,24.1
2020-07-04 03:00:00,13299,22.9
2020-07-04 04:00:00,12984,22.1
2020-07-04 05:00:00,13018,22.0
2020-07-04 06:00:00,13913,22.4
2020-07-04 07:00:00,15090,23.2
2020-07-04 08:00:00,16131,25.1
2020-07-04 09:00:00,17137,28.0
2020-07-04 10:00:00,17946,28.8
2020-07-04 11:00:00,18297,29.6
2020-07-04 12:00:00,18508,29.1
2020-07-04 13:00:00,18774,29.4
2020-07-04 14:00:00,19076,29.8
2020-07-04 15:00:00,19619,30.0
2020-07-04 16:00:00,20392,29.5
2020-07-04 17:00:00,20701,28.3
2020-07-04 18:00:00,20334,27.3
2020-07-04 19:00:00,19665,27.0
2020-07-04 20:00:00,18620,25.0
2020-07-04 21:00:00,17641,26.0
2020-07-04 22:00:00,16205,24.9
2020-07-04 23:00:00,14939,23.0
2020-07-05 00:00:00,14110,23.0
2020-07-05 01:00:00,13418,21.4
2020-07-05 02:00:00,12718,20.1
2020-07-05 03:00:00,12419,19.7
2020-07-05 04:00:00,12235,20.0
2020-07-05 05:00:00,12154,19.2
2020-07-05 06:00:00,12812,19.9
2020-07-05 07:00:00,13832,23.4
2020-07-05 08:00:00,14897,25.3
2020-07-05 09:00:00,16116,26.9
2020-07-05 10:00:00,17131,29.1
2020-07-05 11:00:00,17900,29.6
2020-07-05 12:00:00,18486,30.7
2020-07-05 13:00:00,18976,29.5
2020-07-05 14:00:00,19526,31.8
2020-07-05 15:00:00,20281,31.7
2020-07-05 16:00:00,21015,32.7
2020-07-05 17:00:00,21163,31.7
2020-07-05 18:00:00,20867,30.9
2020-07-05 19:00:00,20281,30.3
2020-07-05 20:00:00,19580,29.0
2020-07-05 21:00:00,18754,27.8
2020-07-05 22:00:00,17357,26.0
2020-07-05 23:00:00,15917,25.8
2020-07-06 00:00:00,15183,24.5
2020-07-06 01:00:00,14497,24.3
2020-07-06 02:00:00,13995,24.5
2020-07-06 03:00:00,13776,23.4
2020-07-06 04:00:00,13819,24.2
2020-07-06 05:00:00,14575,23.8
2020-07-06 06:00:00,16119,23.7
2020-07-06 07:00:00,17483,24.2
2020-07-06 08:00:00,18665,25.1
2020-07-06 09:00:00,19650,25.8
2020-07-06 10:00:00,20552,26.9
2020-07-06 11:00:00,21218,27.7
2020-07-06 12:00:00,21614,28.3
2020-07-06 13:00:00,21981,28.8
2020-07-06 14:00:00,22256,29.4
2020-07-06 15:00:00,22680,28.5
2020-07-06 16:00:00,23191,28.2
2020-07-06 17:00:00,23173,27.4
2020-07-06 18:00:00,22864,27.2
2020-07-06 19:00:00,22001,26.2
2020-07-06 20:00:00,21168,25.6
2020-07-06 21:00:00,19790,25.6
2020-07-06 22:00:00,18107,25.4
2020-07-06 23:00:00,16680,25.3
2020-07-07 00:00:00,15690,24.3
2020-07-07 01:00:00,14904,23.2
2020-07-07 02:00:00,14340,23.4
2020-07-07 03:00:00,14132,23.3
2020-07-07 04:00:00,14132,22.8
2020-07-07 05:00:00,14831,23.1
2020-07-07 06:00:00,16293,22.4
2020-07-07 07:00:00,18103,23.9
2020-07-07 08:00:00,19264,26.7
2020-07-07 09:00:00,20345,27.9
2020-07-07 10:00:00,21283,29.5
2020-07-07 11:00:00,22212,29.6
2020-07-07 12:00:00,22913,30.7
2020-07-07 13:00:00,23290,32.4
2020-07-07 14:00:00,23451,33.1
2020-07-07 15:00:00,23753,33.3
2020-07-07 16:00:00,24281,32.7
2020-07-07 17:00:00,24100,31.7
2020-07-07 18:00:00,23627,30.1
2020-07-07 19:00:00,22820,29.9
2020-07-07 20:00:00,22321,28.8
2020-07-07 21:00:00,21130,28.0
2020-07-07 22:00:00,19367,26.8
2020-07-07 23:00:00,17801,27.4
2020-07-08 00:00:00,16709,26.6
2020-07-08 01:00:00,16070,25.7
2020-07-08 02:00:00,15623,25.2
2020-07-08 03:00:00,15445,25.8
2020-07-08 04:00:00,15523,24.7
2020-07-08 05:00:00,16164,24.0
2020-07-08 06:00:00,17710,24.4
2020-07-08 07:00:00,19259,26.0
2020-07-08 08:00:00,20344,27.3
2020-07-08 09:00:00,21377,28.3
2020-07-08 10:00:00,22119,29.6
2020-07-08 11:00:00,22912,30.4
2020-07-08 12:00:00,23499,32.1
2020-07-08 13:00:00,23383,32.6
2020-07-08 14:00:00,22791,24.3
2020-07-08 15:00:00,22932,22.6
2020-07-08 16:00:00,23841,28.4
2020-07-08 17:00:00,24050,28.7
2020-07-08 18:00:00,23724,28.8
2020-07-08 19:00:00,22992,28.4
2020-07-08 20:00:00,22330,27.1
2020-07-08 21:00:00,21162,25.7
2020-07-08 22:00:00,19106,25.3
2020-07-08 23:00:00,17713,24.9
2020-07-09 00:00:00,16735,24.6
2020-07-09 01:00:00,15889,24.2
2020-07-09 02:00:00,15318,24.8
2020-07-09 03:00:00,14996,25.8
2020-07-09 04:00:00,15014,24.5
2020-07-09 05:00:00,15652,24.8
2020-07-09 06:00:00,17142,24.1
2020-07-09 07:00:00,18727,25.8
2020-07-09 08:00:00,20165,28.1
2020-07-09 09:00:00,21177,28.2
2020-07-09 10:00:00,22195,29.8
2020-07-09 11:00:00,23236,30.3
2020-07-09 12:00:00,23756,31.8
2020-07-09 13:00:00,24079,32.8
2020-07-09 14:00:00,24360,33.6
2020-07-09 15:00:00,24307,33.4
2020-07-09 16:00:00,24446,32.8
2020-07-09 17:00:00,24353,31.6
2020-07-09 18:00:00,24149,30.3
2020-07-09 19:00:00,23179,28.6
2020-07-09 20:00:00,22682,27.4
2020-07-09 21:00:00,21663,27.6
2020-07-09 22:00:00,19991,27.4
2020-07-09 23:00:00,18738,27.0
